DATE_PERIOD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL
2008-12-04,15/9-F-12,24.0,227.922,106.545,170.235,15.726,69.73646,57.687,77.049,5435.0
2008-12-05,15/9-F-12,24.0,230.111,106.536,169.731,15.634,65.06153,60.38,76.773,5209.0
2008-12-06,15/9-F-12,24.0,230.258,106.546,170.741,16.013,66.46088,59.516,79.869,5292.0
2008-12-07,15/9-F-12,24.0,231.712,106.541,171.29,16.192,66.66875,60.422,78.693,5323.0
2008-12-08,15/9-F-12,24.0,233.127,106.533,171.114,16.253,64.09198,62.012,78.762,5242.0
2008-12-09,15/9-F-12,24.0,233.027,106.529,171.342,16.274,64.53006,61.685,79.711,5278.0
2008-12-10,15/9-F-12,24.0,233.361,106.536,171.492,16.309,64.69298,61.87,79.323,5286.0
2008-12-11,15/9-F-12,24.0,235.819,106.516,170.849,16.175,61.63559,64.97,77.318,5126.0
2008-12-12,15/9-F-12,24.0,234.939,106.53,171.167,16.248,62.64984,63.772,77.433,5240.0
2008-12-13,15/9-F-12,24.0,235.414,106.537,171.409,16.138,62.66924,64.005,75.884,5282.0
2008-12-14,15/9-F-12,24.0,236.036,106.545,171.787,16.294,62.66249,64.249,76.392,5303.0
2008-12-15,15/9-F-12,24.0,236.534,106.551,172.046,16.504,62.79158,64.487,77.84,5271.0
2008-12-16,15/9-F-12,24.0,236.966,106.56,172.455,16.595,63.25265,64.511,77.474,5301.0
2008-12-17,15/9-F-12,24.0,237.538,106.567,173.023,16.812,63.25514,64.516,78.281,5338.0
2008-12-18,15/9-F-12,24.0,238.352,106.574,173.416,16.91,63.24998,64.937,77.605,5377.0
2008-12-19,15/9-F-12,24.0,238.973,106.58,173.811,17.095,63.32331,65.162,78.299,5387.0
2008-12-20,15/9-F-12,24.0,239.685,106.586,174.401,17.099,63.34706,65.283,79.205,5417.0
2008-12-21,15/9-F-12,24.0,240.388,106.592,174.619,17.272,63.3727,65.769,78.289,5472.0
2008-12-22,15/9-F-12,24.0,241.117,106.598,175.336,17.517,63.35065,65.781,80.293,5497.0
2008-12-23,15/9-F-12,24.0,241.976,106.602,175.561,17.73,63.08526,66.415,80.225,5513.0
2008-12-24,15/9-F-12,24.0,243.004,106.603,175.979,17.916,62.44119,67.024,80.917,5508.0
2008-12-25,15/9-F-12,24.0,243.919,106.605,175.836,17.931,62.03865,68.083,80.193,5491.0
2008-12-26,15/9-F-12,24.0,244.821,106.606,176.185,18.019,61.7554,68.637,80.275,5497.0
2008-12-27,15/9-F-12,24.0,245.572,106.609,176.923,18.146,60.50302,68.649,80.931,5571.0
2008-12-28,15/9-F-12,24.0,246.561,106.609,177.015,18.183,61.28419,69.547,80.223,5496.0
2008-12-29,15/9-F-12,24.0,247.325,106.612,177.298,18.163,61.2049,70.026,79.659,5507.0
2008-12-30,15/9-F-12,24.0,248.078,106.615,177.698,18.405,61.21606,70.38,80.215,5528.0
2008-12-31,15/9-F-12,24.0,248.826,106.618,178.388,18.648,61.21766,70.438,80.991,5547.0
2009-01-01,15/9-F-12,24.0,249.771,106.617,178.753,18.625,60.62755,71.018,81.061,5557.0
2009-01-02,15/9-F-12,24.0,250.677,106.617,178.967,18.665,60.21567,71.709,80.947,5556.0
2009-01-03,15/9-F-12,24.0,250.936,106.614,179.167,18.632,60.29822,71.769,80.97,5727.0
2009-01-04,15/9-F-12,24.0,250.576,106.608,179.274,18.599,60.69575,71.302,80.897,5590.0
2009-01-05,15/9-F-12,24.0,250.815,106.621,179.77,18.757,61.31431,71.045,80.731,5629.0
2009-01-06,15/9-F-12,22.0,250.894,106.342,172.959,16.305,51.6073,77.935,74.771,4672.0
2009-01-13,15/9-F-12,24.0,257.556,105.227,174.816,18.666,51.45374,82.739,79.693,5110.0
2009-01-14,15/9-F-12,24.0,260.667,106.576,179.307,19.098,52.76798,81.36,81.096,5268.0
2009-01-15,15/9-F-12,24.0,261.669,106.574,178.825,18.837,52.00658,82.843,78.97,4526.0
2009-01-16,15/9-F-12,24.0,262.387,106.576,178.875,18.57,51.76695,83.512,77.795,4385.0
2009-01-17,15/9-F-12,24.0,264.159,106.565,178.687,18.474,50.13891,85.473,77.759,4235.0
2009-01-18,15/9-F-12,24.0,263.941,106.58,179.304,18.725,51.30181,84.638,78.365,4352.0
2009-01-19,15/9-F-12,24.0,264.029,106.594,179.765,19.033,51.79296,84.264,77.959,4426.0
2009-01-20,15/9-F-12,24.0,265.177,106.59,179.626,19.033,50.83468,85.551,78.58,4299.0
2009-01-21,15/9-F-12,23.15,266.663,106.581,179.596,18.635,47.84756,87.067,77.342,4124.0
2009-01-22,15/9-F-12,23.68,266.423,106.578,180.254,17.213,49.86984,86.169,76.235,4351.0
2009-01-23,15/9-F-12,24.0,265.456,106.599,180.73,18.879,51.99413,84.726,79.716,4499.0
2009-01-24,15/9-F-12,24.0,266.077,106.605,180.893,19.103,51.80502,85.185,79.979,4473.0
2009-01-25,15/9-F-12,24.0,266.583,106.616,181.1,19.04,51.79489,85.484,79.341,4495.0
2009-01-26,15/9-F-12,24.0,267.38,106.618,181.143,18.942,51.38528,86.237,79.372,4425.0
2009-01-27,15/9-F-12,24.0,267.932,106.619,181.296,19.036,51.34268,86.636,79.232,4425.0
2009-01-28,15/9-F-12,24.0,267.256,106.635,182.535,19.388,53.13363,84.72,80.721,4967.0
2009-01-29,15/9-F-12,24.0,264.552,106.665,183.928,19.548,56.4563,80.624,80.418,5586.0
2009-01-30,15/9-F-12,24.0,267.99,106.609,181.242,18.768,51.02972,86.747,78.753,4398.0
2009-01-31,15/9-F-12,24.0,268.414,106.611,181.48,18.779,51.03915,86.935,78.417,4388.0
2009-02-01,15/9-F-12,24.0,267.333,106.639,182.772,19.156,53.20937,84.561,79.203,5225.0
2009-02-02,15/9-F-12,24.0,268.745,106.618,181.908,18.962,51.12604,86.836,78.645,4402.0
2009-02-03,15/9-F-12,24.0,269.177,106.62,182.011,18.941,51.14965,87.166,78.081,4422.0
2009-02-04,15/9-F-12,24.0,266.807,106.677,184.247,19.518,55.02495,82.56,80.887,5438.0
2009-02-05,15/9-F-12,24.0,269.252,106.62,182.492,19.337,51.27967,86.76,81.407,4488.0
2009-02-06,15/9-F-12,24.0,269.522,106.623,182.586,19.374,51.32802,86.935,81.21,4430.0
2009-02-07,15/9-F-12,15.84,271.944,106.604,181.872,19.097,47.92887,90.072,80.213,2738.0
2009-02-08,15/9-F-12,21.83,270.941,106.628,183.489,18.689,51.28212,87.452,81.019,4189.0
2009-02-09,15/9-F-12,24.0,274.47,106.58,182.128,19.254,47.63367,92.343,80.566,4259.0
2009-02-10,15/9-F-12,24.0,271.884,106.622,183.299,19.934,50.5802,88.586,81.56,4393.0
2009-02-11,15/9-F-12,24.0,272.014,106.631,183.572,19.97,50.85285,88.442,81.45,4431.0
2009-02-12,15/9-F-12,24.0,272.425,106.636,183.784,19.906,50.8748,88.641,81.471,4498.0
2009-02-13,15/9-F-12,22.0,275.662,106.591,183.41,17.639,45.4927,92.252,78.17,3945.0
2009-02-14,15/9-F-12,24.0,273.914,106.625,183.439,19.818,49.79176,90.475,80.727,4331.0
2009-02-15,15/9-F-12,24.0,275.2,106.608,183.249,19.862,48.75859,91.951,81.109,4221.0
2009-02-16,15/9-F-12,22.64,276.118,106.612,184.026,18.466,47.31098,92.092,79.581,4057.0
2009-02-17,15/9-F-12,24.0,274.275,106.651,184.591,20.213,50.82152,89.683,81.63,4479.0
2009-02-18,15/9-F-12,24.0,275.126,106.645,184.602,20.452,50.25471,90.524,82.101,4436.0
2009-02-19,15/9-F-12,24.0,275.62,106.646,184.789,20.382,50.1816,90.831,82.231,4434.0
2009-02-20,15/9-F-12,24.0,275.99,106.651,184.885,20.325,50.22592,91.104,81.611,4440.0
2009-02-22,15/9-F-12,24.0,277.312,106.662,185.647,20.296,50.3375,91.666,81.769,4536.0
2009-02-23,15/9-F-12,24.0,277.706,106.666,185.85,20.516,50.28252,91.856,82.106,4498.0
2009-02-24,15/9-F-12,24.0,278.002,106.67,185.925,20.342,50.32883,92.077,81.913,4487.0
2009-02-25,15/9-F-12,22.0,281.634,106.619,184.845,18.065,45.39998,96.789,77.045,4036.0
2009-02-26,15/9-F-12,24.0,279.868,106.67,186.114,18.232,49.45753,93.753,81.262,4422.0
2009-02-27,15/9-F-12,24.0,280.483,106.669,186.167,18.984,49.20211,94.316,82.048,4360.0
2009-02-28,15/9-F-12,24.0,280.684,106.677,186.158,19.029,49.40652,94.526,81.189,4433.0
2009-03-01,15/9-F-12,24.0,280.736,106.69,186.472,19.075,49.85503,94.264,80.306,4449.0
2009-03-02,15/9-F-12,24.0,280.419,106.709,187.375,19.401,50.75903,93.044,81.071,4593.0
2009-03-03,15/9-F-12,24.0,280.914,106.713,187.249,19.347,49.46572,93.664,80.383,4638.0
2009-03-04,15/9-F-12,24.0,281.558,106.704,186.998,18.932,49.90172,94.56,79.281,4474.0
2009-03-05,15/9-F-12,11.17,283.357,106.688,187.138,16.067,47.95769,96.219,79.643,2441.0
2009-03-09,15/9-F-12,18.53,276.897,106.799,190.707,13.805,55.0593,86.19,81.436,4197.0
2009-03-10,15/9-F-12,21.23,277.642,106.774,190.587,13.64,55.1475,87.055,82.125,4693.0
2009-03-11,15/9-F-12,23.5,283.715,106.624,185.796,14.403,43.69805,97.919,76.756,5414.0
2009-03-12,15/9-F-12,24.0,276.295,106.693,186.982,15.758,52.27697,89.313,80.821,4870.0
2009-03-13,15/9-F-12,19.94,276.741,106.662,187.615,15.462,45.52175,89.126,80.08,3677.0
2009-03-15,15/9-F-12,6.5,294.426,104.914,216.3,1.448,32.5,78.127,20.081,614.0
2009-03-16,15/9-F-12,13.0,290.408,105.89,205.126,4.881,36.1,85.282,49.366,1409.0
2009-03-18,15/9-F-12,22.14,270.117,106.481,181.09,8.219,47.3409,89.028,74.383,3449.0
2009-03-19,15/9-F-12,24.0,265.693,106.576,180.544,12.557,50.70707,85.149,80.432,4322.0
2009-03-20,15/9-F-12,24.0,261.606,105.868,179.016,12.982,51.37017,82.59,79.133,4218.0
2009-03-21,15/9-F-12,24.0,259.886,106.546,180.482,13.263,53.82318,79.404,81.401,4441.0
2009-03-22,15/9-F-12,24.0,258.143,106.521,179.637,12.982,53.94449,78.506,81.137,4438.0
2009-03-23,15/9-F-12,24.0,256.314,106.494,178.768,12.643,53.95206,77.545,80.729,4418.0
2009-03-24,15/9-F-12,24.0,254.476,106.47,177.822,12.31,53.98404,76.654,80.408,4353.0
2009-03-25,15/9-F-12,4.19,257.13,106.437,175.439,11.899,45.01147,81.691,76.922,724.0
2009-03-30,15/9-F-12,6.14,275.054,105.977,176.32,1.363,25.9445,98.734,47.61,456.0
2009-03-31,15/9-F-12,24.0,253.872,106.478,179.592,7.991,56.99216,74.28,77.543,4922.0
2009-04-01,15/9-F-12,24.0,250.437,106.536,180.44,11.056,60.94874,69.997,81.068,5288.0
2009-04-02,15/9-F-12,24.0,249.588,106.546,179.752,11.701,60.98591,69.836,80.53,5145.0
2009-04-03,15/9-F-12,24.0,250.845,106.513,178.113,11.831,57.46294,72.732,80.014,4734.0
2009-04-04,15/9-F-12,24.0,251.415,106.484,177.241,11.847,55.71183,74.174,79.868,4498.0
2009-04-05,15/9-F-12,24.0,250.842,106.478,177.177,11.77,55.80897,73.665,78.948,4536.0
2009-04-06,15/9-F-12,24.0,245.277,106.548,179.838,11.906,65.20476,65.44,80.061,5545.0
2009-04-07,15/9-F-12,24.0,242.581,106.569,179.673,11.697,68.01265,62.908,79.322,5678.0
2009-04-08,15/9-F-12,24.0,243.595,106.531,177.354,11.484,62.47673,66.241,79.357,5144.0
2009-04-09,15/9-F-12,24.0,243.26,106.512,176.695,11.395,61.47575,66.566,80.113,5238.0
2009-04-10,15/9-F-12,24.0,239.166,106.555,177.947,11.271,68.52675,61.219,79.514,5605.0
2009-04-11,15/9-F-12,24.0,237.077,106.561,177.457,11.161,70.54196,59.619,80.178,5595.0
2009-04-12,15/9-F-12,24.0,235.703,106.556,176.498,11.081,69.86612,59.205,80.632,5378.0
2009-04-13,15/9-F-12,24.0,235.739,106.532,174.934,10.94,65.97469,60.805,80.68,4985.0
2009-04-14,15/9-F-12,24.0,234.746,106.534,174.355,10.789,66.21553,60.392,80.408,4998.0
2009-04-15,15/9-F-12,24.0,232.979,106.547,174.449,10.662,69.27777,58.529,80.429,5317.0
2009-04-16,15/9-F-12,24.0,233.305,106.524,173.022,10.56,65.13956,60.283,80.297,5113.0
2009-04-17,15/9-F-12,24.0,233.172,106.506,172.252,10.401,63.18433,60.92,80.401,4839.0
2009-04-18,15/9-F-12,24.0,230.505,106.528,172.93,10.296,68.56318,57.575,80.572,5271.0
2009-04-19,15/9-F-12,24.0,226.609,106.566,174.081,10.259,80.99091,52.528,80.323,5614.0
2009-04-20,15/9-F-12,24.0,228.987,106.526,171.467,10.308,67.52922,57.52,80.293,4906.0
2009-04-21,15/9-F-12,24.0,228.741,106.508,170.31,14.144,65.61035,58.431,78.879,4845.0
2009-04-22,15/9-F-12,23.17,235.192,106.424,169.412,16.541,54.94723,65.78,77.299,4018.0
2009-04-23,15/9-F-12,24.0,228.112,106.49,169.586,17.371,64.50499,58.525,78.687,4753.0
2009-04-24,15/9-F-12,24.0,226.984,106.491,169.291,17.26,65.471,57.693,78.644,4790.0
2009-04-25,15/9-F-12,24.0,225.858,106.494,169.24,17.237,66.64976,56.618,78.836,4814.0
2009-04-26,15/9-F-12,24.0,224.697,106.496,168.985,17.151,68.00776,55.713,78.948,4856.0
2009-04-27,15/9-F-12,24.0,223.767,106.498,168.848,17.027,69.10177,54.918,78.95,4871.0
2009-04-28,15/9-F-12,24.0,223.472,106.501,168.82,17.094,67.67507,54.652,79.743,4883.0
2009-04-29,15/9-F-12,24.0,223.285,106.505,168.66,17.011,69.12411,54.625,79.382,4842.0
2009-04-30,15/9-F-12,24.0,223.26,106.512,168.598,16.964,67.71543,54.663,79.324,4860.0
2009-05-01,15/9-F-12,24.0,223.348,106.519,168.546,16.893,69.16734,54.802,78.789,4861.0
2009-05-02,15/9-F-12,24.0,223.711,106.523,168.648,16.978,68.26886,55.063,78.825,4814.0
2009-05-03,15/9-F-12,24.0,223.826,106.528,168.782,17.017,68.19274,55.043,79.596,4813.0
2009-05-04,15/9-F-12,2.48,230.292,106.526,168.315,17.034,46.84542,61.977,79.261,439.0
2009-05-06,15/9-F-12,20.86,232.681,106.376,169.48,11.726,55.12613,63.201,70.231,3552.0
2009-05-07,15/9-F-12,23.83,229.448,106.508,168.728,16.077,61.36592,60.72,75.299,4447.0
2009-05-08,15/9-F-12,24.0,226.761,106.541,169.237,16.945,65.69139,57.523,76.878,4815.0
2009-05-09,15/9-F-12,24.0,226.272,106.556,169.688,17.265,67.30705,56.584,77.672,4806.0
2009-05-10,15/9-F-12,24.0,226.443,106.57,170.382,17.516,67.723,56.061,80.169,4893.0
2009-05-11,15/9-F-12,24.0,227.953,106.563,170.034,17.644,64.74121,57.919,80.267,4811.0
2009-05-12,15/9-F-12,24.0,228.739,106.563,170.057,17.774,63.69264,58.682,80.472,4771.0
2009-05-13,15/9-F-12,24.0,230.262,106.557,170.666,18.02,62.41749,59.596,80.576,4685.0
2009-05-14,15/9-F-12,24.0,230.692,106.56,170.925,18.082,62.83735,59.768,80.232,4712.0
2009-05-15,15/9-F-12,24.0,231.128,106.569,170.94,17.879,62.83598,60.188,78.487,4734.0
2009-05-16,15/9-F-12,24.0,231.609,106.576,171.096,17.817,62.84241,60.513,77.416,4741.0
2009-05-17,15/9-F-12,24.0,232.096,106.582,171.357,17.784,62.86171,60.739,78.105,4745.0
2009-05-18,15/9-F-12,24.0,232.579,106.588,171.676,17.882,62.89483,60.903,79.698,5227.0
2009-05-19,15/9-F-12,24.0,233.025,106.593,171.848,17.968,62.9077,61.177,79.732,5013.0
2009-05-20,15/9-F-12,24.0,233.546,106.597,172.117,18.089,62.72837,61.428,80.26,5011.0
2009-05-21,15/9-F-12,24.0,234.077,106.602,172.481,18.196,62.64841,61.596,80.626,5031.0
2009-05-22,15/9-F-12,24.0,234.671,106.606,173.001,18.291,62.39298,61.67,81.262,5037.0
2009-05-23,15/9-F-12,24.0,237.007,106.589,172.355,18.333,58.77508,64.652,80.818,4796.0
2009-05-24,15/9-F-12,24.0,237.884,106.584,172.407,18.278,58.23547,65.476,80.218,4764.0
2009-05-25,15/9-F-12,24.0,237.763,106.596,172.877,18.313,59.55904,64.886,80.18,4851.0
2009-05-26,15/9-F-12,24.0,237.806,106.528,173.363,18.422,60.24002,64.443,80.934,4912.0
2009-05-27,15/9-F-12,24.0,238.497,106.611,173.843,18.322,60.35382,64.654,79.726,4926.0
2009-05-28,15/9-F-12,24.0,238.98,106.615,174.412,18.423,60.59892,64.568,81.264,4940.0
2009-05-29,15/9-F-12,24.0,238.028,106.636,175.259,18.54,63.94534,62.769,81.197,5097.0
2009-05-30,15/9-F-12,24.0,236.207,106.659,176.276,18.552,67.88406,59.931,81.455,5407.0
2009-05-31,15/9-F-12,24.0,235.94,106.654,176.224,18.585,67.89739,59.716,81.823,5390.0
2009-06-01,15/9-F-12,24.0,235.151,106.654,176.544,18.518,69.23057,58.606,82.076,5469.0
2009-06-02,15/9-F-12,24.0,234.756,106.659,176.589,18.374,69.9521,58.167,81.738,5498.0
2009-06-03,15/9-F-12,24.0,234.194,106.655,176.37,18.162,70.39383,57.824,81.31,5889.0
2009-06-04,15/9-F-12,24.0,233.151,106.65,176.088,17.979,71.28654,57.064,81.157,5509.0
2009-06-05,15/9-F-12,24.0,232.042,106.643,175.676,17.878,72.12178,56.365,81.278,5521.0
2009-06-06,15/9-F-12,21.98,239.608,106.545,174.355,16.004,57.45767,65.253,75.961,3892.0
2009-06-07,15/9-F-12,24.0,232.763,106.598,174.723,17.074,68.92041,58.04,80.502,5265.0
2009-06-08,15/9-F-12,24.0,230.082,106.622,174.248,17.857,71.39343,55.834,81.202,5422.0
2009-06-09,15/9-F-12,24.0,229.309,106.614,173.736,17.744,71.12014,55.573,81.233,5357.0
2009-06-10,15/9-F-12,24.0,228.358,106.608,173.36,17.544,71.38611,54.998,81.27,5347.0
2009-06-11,15/9-F-12,22.83,232.428,106.555,172.36,16.48,62.36388,60.068,77.653,4218.0
2009-06-12,15/9-F-12,24.0,227.551,106.587,172.633,16.813,70.81818,54.918,80.638,4995.0
2009-06-13,15/9-F-12,22.5,231.046,106.538,171.488,16.194,61.9154,59.558,78.758,4132.0
2009-06-14,15/9-F-12,24.0,228.428,106.559,170.878,17.144,65.35384,57.55,80.92,4669.0
2009-06-15,15/9-F-12,24.0,225.099,106.572,171.621,16.916,73.61629,53.478,80.909,4995.0
2009-06-16,15/9-F-12,24.0,221.74,106.603,172.491,16.817,85.3303,49.249,80.87,5263.0
2009-06-17,15/9-F-12,24.0,220.942,106.602,171.665,16.592,85.97281,49.277,79.419,5081.0
2009-06-18,15/9-F-12,24.0,220.463,106.597,171.588,16.629,86.01115,48.875,79.435,5038.0
2009-06-19,15/9-F-12,24.0,219.911,106.594,171.318,16.545,85.99326,48.592,80.265,5054.0
2009-06-20,15/9-F-12,24.0,219.365,106.59,171.008,16.477,85.997,48.357,80.804,5123.0
2009-06-21,15/9-F-12,24.0,233.81,106.429,166.568,16.225,49.61657,67.242,79.183,3422.0
2009-06-22,15/9-F-12,24.0,235.216,106.387,165.816,15.904,47.67041,69.4,78.426,3345.0
2009-06-23,15/9-F-12,24.0,234.717,106.39,166.105,16.044,48.19588,68.611,79.142,3394.0
2009-06-24,15/9-F-12,24.0,234.739,106.388,166.06,15.964,48.19972,68.679,79.093,3400.0
2009-06-25,15/9-F-12,24.0,234.724,106.387,165.823,15.874,48.23377,68.901,78.462,3234.0
2009-06-26,15/9-F-12,24.0,234.74,106.387,165.771,15.828,48.31041,68.97,77.883,2864.0
2009-06-27,15/9-F-12,24.0,234.701,106.388,165.788,15.81,48.3867,68.913,77.841,2727.0
2009-06-28,15/9-F-12,24.0,233.006,106.406,166.086,16.005,50.37753,66.92,78.949,2724.0
2009-06-29,15/9-F-12,24.0,232.302,106.421,166.517,16.263,51.21728,65.785,80.271,2794.0
2009-06-30,15/9-F-12,24.0,232.293,106.422,166.584,16.313,51.18874,65.71,80.443,2789.0
2009-07-01,15/9-F-12,24.0,232.254,106.423,166.391,16.307,51.18913,65.864,80.159,2775.0
2009-07-02,15/9-F-12,24.0,232.242,106.425,166.373,16.298,51.23108,65.869,80.188,2766.0
2009-07-03,15/9-F-12,24.0,232.249,106.426,166.446,16.327,51.24005,65.804,80.499,2762.0
2009-07-04,15/9-F-12,24.0,232.255,106.427,166.435,16.295,51.21405,65.82,80.315,2747.0
2009-07-05,15/9-F-12,24.0,232.254,106.428,166.351,16.217,51.19871,65.903,79.696,2746.0
2009-07-06,15/9-F-12,24.0,232.275,106.43,166.579,16.263,51.18423,65.696,80.387,3415.0
2009-07-07,15/9-F-12,24.0,232.276,106.43,166.577,16.165,51.17188,65.699,80.162,3404.0
2009-07-08,15/9-F-12,24.0,232.217,106.432,166.475,15.908,51.19549,65.742,79.24,3501.0
2009-07-09,15/9-F-12,24.0,232.194,106.434,166.444,15.824,51.21957,65.75,79.058,3500.0
2009-07-10,15/9-F-12,24.0,232.197,106.435,166.488,15.804,51.24335,65.709,79.1,3486.0
2009-07-11,15/9-F-12,24.0,231.809,106.44,166.552,15.915,51.78291,65.258,79.335,3514.0
2009-07-12,15/9-F-12,24.0,231.712,106.444,166.487,16.063,51.93804,65.225,79.127,3523.0
2009-07-13,15/9-F-12,24.0,231.699,106.446,166.456,16.083,51.98825,65.243,79.28,3564.0
2009-07-14,15/9-F-12,24.0,232.072,106.442,166.331,16.028,51.45849,65.741,78.746,3514.0
2009-07-15,15/9-F-12,24.0,232.613,106.435,166.203,16.009,50.76792,66.409,79.242,3451.0
2009-07-16,15/9-F-12,24.0,232.644,106.436,166.373,16.144,50.73841,66.271,79.706,3446.0
2009-07-17,15/9-F-12,24.0,232.695,106.436,166.341,16.055,50.70486,66.354,79.244,3450.0
2009-07-18,15/9-F-12,24.0,233.111,106.454,166.768,16.067,51.28044,66.344,79.056,3396.0
2009-07-19,15/9-F-12,22.17,240.718,106.397,167.496,14.394,42.46798,73.222,74.011,2808.0
2009-07-20,15/9-F-12,24.0,237.759,106.433,167.41,15.603,48.35743,70.349,77.873,3444.0
2009-07-21,15/9-F-12,24.0,235.983,106.491,168.128,16.704,50.79347,67.854,79.931,3714.0
2009-07-22,15/9-F-12,24.0,236.934,106.507,168.26,16.704,50.82119,68.674,78.784,3721.0
2009-07-23,15/9-F-12,24.0,238.343,106.515,168.63,16.843,50.32011,69.713,78.921,3682.0
2009-07-24,15/9-F-12,24.0,239.425,106.526,169.211,17.034,50.37799,70.213,79.146,3689.0
2009-07-25,15/9-F-12,24.0,240.539,106.537,170.009,17.193,49.25679,70.53,80.067,3737.0
2009-07-26,15/9-F-12,24.0,241.698,106.546,170.435,17.444,50.29896,71.263,80.235,3719.0
2009-07-27,15/9-F-12,24.0,243.001,106.553,170.668,17.51,50.1141,72.333,79.472,3704.0
2009-07-28,15/9-F-12,24.0,244.299,106.559,171.194,17.645,49.9053,73.105,79.606,3734.0
2009-07-29,15/9-F-12,24.0,245.431,106.567,171.572,17.717,49.93687,73.859,79.158,3742.0
2009-07-30,15/9-F-12,24.0,246.624,106.573,172.347,17.918,49.84456,74.276,80.205,3755.0
2009-07-31,15/9-F-12,24.0,248.7,106.564,172.728,18.041,48.86554,75.972,80.319,3693.0
2009-08-01,15/9-F-12,24.0,249.772,106.557,172.874,18.031,48.76376,76.898,79.296,3691.0
2009-08-02,15/9-F-12,10.66,251.032,106.553,173.077,17.993,46.0867,77.955,79.133,1632.0
2009-08-05,15/9-F-12,23.84,252.227,106.574,178.032,13.411,53.59996,74.195,73.168,4407.0
2009-08-06,15/9-F-12,24.0,246.176,106.699,178.993,18.938,61.00185,67.183,80.656,4663.0
2009-08-07,15/9-F-12,22.91,244.786,106.704,179.269,19.674,62.59172,65.517,81.026,4361.0
2009-08-08,15/9-F-12,13.93,259.38,106.478,175.307,15.644,40.59908,84.073,75.492,2424.0
2009-08-09,15/9-F-12,24.0,246.087,106.627,177.698,19.103,58.51604,68.389,81.562,4367.0
2009-08-10,15/9-F-12,24.0,243.911,106.643,177.785,19.539,60.535,66.126,80.674,4438.0
2009-08-11,15/9-F-12,24.0,242.306,106.647,177.942,19.429,62.17824,64.363,81.632,4446.0
2009-08-12,15/9-F-12,24.0,240.24,106.665,178.329,19.367,64.98692,61.91,81.045,4594.0
2009-08-13,15/9-F-12,24.0,239.388,106.664,178.07,19.2,65.27461,61.317,82.019,4549.0
2009-08-14,15/9-F-12,24.0,237.636,106.673,178.119,19.163,67.52505,59.517,81.034,4639.0
2009-08-15,15/9-F-12,24.0,235.784,106.683,177.884,18.929,70.02429,57.901,78.381,4722.0
2009-08-16,15/9-F-12,24.0,235.067,106.695,177.961,18.722,71.52084,57.106,79.777,4767.0
2009-08-17,15/9-F-12,24.0,235.22,106.714,178.528,18.978,71.69118,56.692,82.217,4783.0
2009-08-18,15/9-F-12,24.0,235.541,106.725,178.604,19.011,71.74537,56.937,81.894,4779.0
2009-08-19,15/9-F-12,24.0,235.858,106.733,178.64,18.925,71.98183,57.218,81.164,4795.0
2009-08-20,15/9-F-12,24.0,236.231,106.74,178.893,18.939,71.9877,57.338,80.767,4801.0
2009-08-21,15/9-F-12,24.0,236.624,106.745,179.135,19.08,71.8217,57.489,80.523,4794.0
2009-08-22,15/9-F-12,24.0,236.92,106.749,179.438,19.107,71.83196,57.482,79.367,4795.0
2009-08-23,15/9-F-12,24.0,237.117,106.751,179.557,19.114,71.87884,57.56,81.437,4788.0
2009-08-24,15/9-F-12,24.0,237.327,106.757,179.885,19.151,72.3648,57.442,79.887,4817.0
2009-08-25,15/9-F-12,24.0,236.879,106.773,180.571,19.24,74.91145,56.308,80.653,4951.0
2009-08-26,15/9-F-12,13.99,245.161,106.724,186.677,17.86,55.68201,58.484,77.909,2666.0
2009-08-27,15/9-F-12,21.34,248.319,106.622,177.257,16.871,55.11982,71.062,78.766,3734.0
2009-08-28,15/9-F-12,24.0,239.707,106.744,180.356,19.572,69.23941,59.351,80.934,4690.0
2009-08-29,15/9-F-12,2.16,243.334,106.744,179.255,19.665,54.45072,64.079,81.478,308.0
2009-09-05,15/9-F-12,11.58,270.345,106.248,176.185,5.899,28.53417,94.16,58.647,1279.0
2009-09-06,15/9-F-12,14.34,260.681,106.505,177.387,13.031,44.43053,83.294,74.44,2441.0
2009-09-07,15/9-F-12,24.0,248.135,105.585,178.779,17.992,55.28379,69.356,79.651,5054.0
2009-09-08,15/9-F-12,24.0,251.405,106.722,181.151,19.762,58.10174,70.254,80.801,4574.0
2009-09-09,15/9-F-12,24.0,251.658,106.73,181.664,20.373,58.10112,69.994,81.828,4355.0
2009-09-10,15/9-F-12,24.0,251.827,106.733,181.877,20.871,58.09612,69.95,82.769,4341.0
2009-09-11,15/9-F-12,24.0,251.298,106.744,182.299,21.014,59.31041,69.0,82.929,4393.0
2009-09-12,15/9-F-12,24.0,249.993,106.758,182.693,21.002,61.33134,67.3,82.641,4477.0
2009-09-13,15/9-F-12,24.0,249.865,106.771,182.956,21.066,61.83863,66.909,82.81,4490.0
2009-09-14,15/9-F-12,24.0,250.139,106.78,183.215,21.316,61.99439,66.925,83.154,4464.0
2009-09-15,15/9-F-12,24.0,249.834,106.797,184.02,21.354,64.33748,65.814,83.203,4526.0
